 Network trials_ros  Creating
 Network trials_ros  Created
 Container trials-all-1  Creating
 Container trials-all-1  Created
Attaching to trials-all-1
trials-all-1  | [INFO] [launch]: All log files can be found below /root/.ros/log/2023-10-29-01-08-33-891807-12273f32b1a0-1
trials-all-1  | [robot-6] [INFO] [1698541739.756577065] [robot]: Action result: False
trials-all-1  | [robot-6] [INFO] [1698541739.760167758] [robot]: Action: a_navto
trials-all-1  | [robot-6] [INFO] [1698541739.763756452] [robot]: Doing a_navto
trials-all-1  | [environment-3] [INFO] [1698541739.779833079] [environment]: Receiving message: a_navto,robot1,Room3
trials-all-1  | [arm-1] [INFO] [1698541739.781509936] [arm]: Action: a_pick_up_sample
trials-all-1  | [environment-3] [INFO] [1698541739.785083631] [environment]: Action: a_navto
trials-all-1  | [environment-3] [INFO] [1698541739.801584221] [environment]: Responding
trials-all-1  | [arm-1] [INFO] [1698541739.791423089] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541739.797026611] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541739.801911194] [robot]: not ready
trials-all-1  | [robot-6] [INFO] [1698541739.815437038] [robot]: door closed
trials-all-1  | [arm-1] [INFO] [1698541739.823176378] [arm]: not ready
trials-all-1  | [coordinator-2] [INFO] [1698541739.832253602] [coordinator]: Receiving sync message: error,door_closed,Room3
trials-all-1  | [arm-1] [INFO] [1698541739.837646142] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541739.841825785] [arm]: Action: a_pick_up_sample
trials-all-1  | [coordinator-2] [INFO] [1698541739.838338083] [coordinator]: door_closed
trials-all-1  | [coordinator-2] [INFO] [1698541739.842202753] [coordinator]: The time of execution of above program is:9.936684131622314
trials-all-1  | [arm-1] [INFO] [1698541739.857109480] [arm]: Doing a_pick_up_sample
trials-all-1  | [coordinator-2] [INFO] [1698541739.865024804] [coordinator]: Failed
trials-all-1  | [coordinator-2] [INFO] [1698541739.868812480] [coordinator]: ENDSIM
trials-all-1  | [robot-6] [INFO] [1698541739.865724744] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541739.869851392] [robot]: not ready
trials-all-1  | [arm-1] [INFO] [1698541739.885886022] [arm]: not ready
trials-all-1  | [robot-6] [INFO] [1698541739.889684698] [robot]: Action result: False
trials-all-1  | [robot-6] [INFO] [1698541739.893559367] [robot]: Action: a_navto
trials-all-1  | [arm-1] [INFO] [1698541739.903991476] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541739.907954138] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698541739.911613825] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541739.904547429] [robot]: Doing a_navto
trials-all-1  | [environment-3] [INFO] [1698541739.920347079] [environment]: Receiving message: a_navto,robot1,Room3
trials-all-1  | [robot-6] [INFO] [1698541739.927293486] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541739.931425133] [robot]: not ready
trials-all-1  | [environment-3] [INFO] [1698541739.937888581] [environment]: Action: a_navto
trials-all-1  | [arm-1] [INFO] [1698541739.942696171] [arm]: not ready
trials-all-1  | [environment-3] [INFO] [1698541739.953048287] [environment]: Responding
trials-all-1  | [arm-1] [INFO] [1698541739.954118195] [arm]: Action result: False
trials-all-1  | [robot-6] [INFO] [1698541739.964926272] [robot]: door closed
trials-all-1  | [coordinator-2] [INFO] [1698541739.973795515] [coordinator]: Receiving sync message: error,door_closed,Room3
trials-all-1  | [coordinator-2] [INFO] [1698541739.979613018] [coordinator]: door_closed
trials-all-1  | [coordinator-2] [INFO] [1698541739.983311702] [coordinator]: The time of execution of above program is:10.077948331832886
trials-all-1  | [arm-1] [INFO] [1698541739.973816513] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698541739.979270047] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541739.984677586] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541739.991425009] [robot]: not ready
trials-all-1  | [arm-1] [INFO] [1698541740.003948940] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698541740.007724618] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541740.011428302] [arm]: Action: a_pick_up_sample
trials-all-1  | [coordinator-2] [INFO] [1698541740.015234978] [coordinator]: Failed
trials-all-1  | [arm-1] [INFO] [1698541740.016827842] [arm]: Doing a_pick_up_sample
trials-all-1  | [coordinator-2] [INFO] [1698541740.027386942] [coordinator]: ENDSIM
trials-all-1  | [robot-6] [INFO] [1698541740.028923811] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541740.032577499] [robot]: not ready
trials-all-1  | [robot-6] [INFO] [1698541740.044744462] [robot]: Action result: False
trials-all-1  | [robot-6] [INFO] [1698541740.063579857] [robot]: Action: a_navto
trials-all-1  | [arm-1] [INFO] [1698541740.064435784] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698541740.070067303] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541740.073953972] [arm]: Action: a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541740.082354256] [robot]: Doing a_navto
trials-all-1  | [robot-6] [INFO] [1698541740.093330320] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [arm-1] [INFO] [1698541740.087337831] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541740.097660951] [robot]: not ready
trials-all-1  | [environment-3] [INFO] [1698541740.104001411] [environment]: Receiving message: a_navto,robot1,Room3
trials-all-1  | [arm-1] [INFO] [1698541740.117471262] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698541740.121603910] [arm]: Action result: False
trials-all-1  | [environment-3] [INFO] [1698541740.126802467] [environment]: Action: a_navto
trials-all-1  | [environment-3] [INFO] [1698541740.132459985] [environment]: Responding
trials-all-1  | [arm-1] [INFO] [1698541740.137105589] [arm]: Action: a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541740.143449048] [robot]: door closed
trials-all-1  | [coordinator-2] [INFO] [1698541740.152585269] [coordinator]: Receiving sync message: error,door_closed,Room3
trials-all-1  | [coordinator-2] [INFO] [1698541740.157861819] [coordinator]: door_closed
trials-all-1  | [arm-1] [INFO] [1698541740.158931728] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541740.166395092] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [coordinator-2] [INFO] [1698541740.177016186] [coordinator]: The time of execution of above program is:10.257251977920532
trials-all-1  | [robot-6] [INFO] [1698541740.182464722] [robot]: not ready
trials-all-1  | [coordinator-2] [INFO] [1698541740.183947595] [coordinator]: Failed
trials-all-1  | [arm-1] [INFO] [1698541740.194650683] [arm]: not ready
trials-all-1  | [coordinator-2] [INFO] [1698541740.203456932] [coordinator]: ENDSIM
trials-all-1  | [arm-1] [INFO] [1698541740.203796903] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541740.209654404] [arm]: Action: a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541740.212821134] [robot]: Action result: False
trials-all-1  | [robot-6] [INFO] [1698541740.217740715] [robot]: Action: a_navto
trials-all-1  | [arm-1] [INFO] [1698541740.221332408] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541740.231290560] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541740.236216140] [robot]: not ready
trials-all-1  | [robot-6] [INFO] [1698541740.246581256] [robot]: Doing a_navto
trials-all-1  | [arm-1] [INFO] [1698541740.250026962] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698541740.258341254] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541740.267919437] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698541740.271844102] [arm]: Doing a_pick_up_sample
trials-all-1  | [environment-3] [INFO] [1698541740.272189073] [environment]: Receiving message: a_navto,robot1,Room3
trials-all-1  | [environment-3] [INFO] [1698541740.279484451] [environment]: Action: a_navto
trials-all-1  | [robot-6] [INFO] [1698541740.290485513] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541740.294763149] [robot]: not ready
trials-all-1  | [environment-3] [INFO] [1698541740.302856459] [environment]: Responding
trials-all-1  | [arm-1] [INFO] [1698541740.314312482] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698541740.318396134] [arm]: Action result: False
trials-all-1  | [robot-6] [INFO] [1698541740.320968915] [robot]: door closed
trials-all-1  | [arm-1] [INFO] [1698541740.330411110] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698541740.334487762] [arm]: Doing a_pick_up_sample
trials-all-1  | [coordinator-2] [INFO] [1698541740.337998463] [coordinator]: Receiving sync message: error,door_closed,Room3
trials-all-1  | [coordinator-2] [INFO] [1698541740.343179021] [coordinator]: door_closed
trials-all-1  | [robot-6] [INFO] [1698541740.353399150] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541740.357261821] [robot]: not ready
trials-all-1  | [coordinator-2] [INFO] [1698541740.354407064] [coordinator]: The time of execution of above program is:10.441633224487305
trials-all-1  | [coordinator-2] [INFO] [1698541740.358307732] [coordinator]: Failed
trials-all-1  | [arm-1] [INFO] [1698541740.371049645] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698541740.375661252] [arm]: Action result: False
trials-all-1  | [coordinator-2] [INFO] [1698541740.382381679] [coordinator]: ENDSIM
trials-all-1  | [arm-1] [INFO] [1698541740.386338342] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698541740.390202013] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541740.390222011] [robot]: Action result: False
trials-all-1  | [robot-6] [INFO] [1698541740.394445651] [robot]: Action: a_navto
trials-all-1  | [robot-6] [INFO] [1698541740.408832424] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541740.410658269] [robot]: Doing a_navto
trials-all-1  | [robot-6] [INFO] [1698541740.418291618] [robot]: not ready
trials-all-1  | [environment-3] [INFO] [1698541740.427964793] [environment]: Receiving message: a_navto,robot1,Room3
trials-all-1  | [environment-3] [INFO] [1698541740.431983451] [environment]: Action: a_navto
trials-all-1  | [arm-1] [INFO] [1698541740.435926115] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698541740.444142414] [arm]: Action result: False
trials-all-1  | [environment-3] [INFO] [1698541740.451625776] [environment]: Responding
trials-all-1  | [robot-6] [INFO] [1698541740.463443769] [robot]: door closed
trials-all-1  | [arm-1] [INFO] [1698541740.470906133] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698541740.477654557] [arm]: Doing a_pick_up_sample
trials-all-1  | [coordinator-2] [INFO] [1698541740.477937533] [coordinator]: Receiving sync message: error,door_closed,Room3
trials-all-1  | [coordinator-2] [INFO] [1698541740.482882112] [coordinator]: door_closed
trials-all-1  | [robot-6] [INFO] [1698541740.486559798] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541740.494077157] [robot]: not ready
trials-all-1  | [coordinator-2] [INFO] [1698541740.491998335] [coordinator]: The time of execution of above program is:10.581345081329346
trials-all-1  | [arm-1] [INFO] [1698541740.506058136] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698541740.510286776] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541740.521125852] [arm]: Action: a_pick_up_sample
trials-all-1  | [coordinator-2] [INFO] [1698541740.523185676] [coordinator]: Failed
trials-all-1  | [coordinator-2] [INFO] [1698541740.530662039] [coordinator]: ENDSIM
trials-all-1  | [arm-1] [INFO] [1698541740.532904848] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541740.538737350] [robot]: Action result: False
trials-all-1  | [robot-6] [INFO] [1698541740.550760325] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541740.564418161] [robot]: Action: a_navto
trials-all-1  | [robot-6] [INFO] [1698541740.568811787] [robot]: not ready
trials-all-1  | [arm-1] [INFO] [1698541740.578752939] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698541740.583452538] [arm]: Action result: False
trials-all-1  | [robot-6] [INFO] [1698541740.580466793] [robot]: Doing a_navto
trials-all-1  | [arm-1] [INFO] [1698541740.595255532] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698541740.599197196] [arm]: Doing a_pick_up_sample
trials-all-1  | [environment-3] [INFO] [1698541740.597971301] [environment]: Receiving message: a_navto,robot1,Room3
trials-all-1  | [environment-3] [INFO] [1698541740.604681729] [environment]: Action: a_navto
trials-all-1  | [robot-6] [INFO] [1698541740.613739956] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541740.618150580] [robot]: not ready
trials-all-1  | [environment-3] [INFO] [1698541740.625030994] [environment]: Responding
trials-all-1  | [arm-1] [INFO] [1698541740.635231124] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698541740.639334775] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541740.642755483] [arm]: Action: a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541740.652896618] [robot]: door closed
trials-all-1  | [arm-1] [INFO] [1698541740.659175083] [arm]: Doing a_pick_up_sample
trials-all-1  | [coordinator-2] [INFO] [1698541740.666458462] [coordinator]: Receiving sync message: error,door_closed,Room3
trials-all-1  | [coordinator-2] [INFO] [1698541740.670575111] [coordinator]: door_closed
trials-all-1  | [robot-6] [INFO] [1698541740.668973248] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541740.681619170] [robot]: not ready
trials-all-1  | [coordinator-2] [INFO] [1698541740.688620573] [coordinator]: The time of execution of above program is:10.768948316574097
trials-all-1  | [coordinator-2] [INFO] [1698541740.692617232] [coordinator]: Failed
trials-all-1  | [coordinator-2] [INFO] [1698541740.696409909] [coordinator]: ENDSIM
trials-all-1  | [arm-1] [INFO] [1698541740.694709054] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698541740.700126592] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541740.703567299] [arm]: Action: a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541740.718284044] [robot]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541740.722770662] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541740.723928563] [robot]: Action: a_navto
trials-all-1  | [robot-6] [INFO] [1698541740.730639991] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541740.738884288] [robot]: not ready
trials-all-1  | [arm-1] [INFO] [1698541740.750988256] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698541740.754891924] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541740.758533613] [arm]: Action: a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541740.762974235] [robot]: Doing a_navto
trials-all-1  | [arm-1] [INFO] [1698541740.775709149] [arm]: Doing a_pick_up_sample
trials-all-1  | [environment-3] [INFO] [1698541740.778096945] [environment]: Receiving message: a_navto,robot1,Room3
trials-all-1  | [environment-3] [INFO] [1698541740.782043609] [environment]: Action: a_navto
trials-all-1  | [environment-3] [INFO] [1698541740.785586307] [environment]: Responding
trials-all-1  | [robot-6] [INFO] [1698541740.781559650] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541740.785475316] [robot]: not ready
trials-all-1  | [robot-6] [INFO] [1698541740.798048245] [robot]: door closed
trials-all-1  | [arm-1] [INFO] [1698541740.811536095] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698541740.815758735] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541740.819794391] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698541740.823224098] [arm]: Doing a_pick_up_sample
trials-all-1  | [coordinator-2] [INFO] [1698541740.815090792] [coordinator]: Receiving sync message: error,door_closed,Room3
trials-all-1  | [coordinator-2] [INFO] [1698541740.818943463] [coordinator]: door_closed
trials-all-1  | [coordinator-2] [INFO] [1698541740.822533157] [coordinator]: The time of execution of above program is:10.917237758636475
trials-all-1  | [robot-6] [INFO] [1698541740.829469566] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541740.833298240] [robot]: not ready
trials-all-1  | [coordinator-2] [INFO] [1698541740.846270134] [coordinator]: Failed
trials-all-1  | [coordinator-2] [INFO] [1698541740.852714584] [coordinator]: ENDSIM
trials-all-1  | [arm-1] [INFO] [1698541740.860022961] [arm]: not ready
trials-all-1  | [robot-6] [INFO] [1698541740.861059873] [robot]: Action result: False
trials-all-1  | [robot-6] [INFO] [1698541740.867795299] [robot]: Action: a_navto
trials-all-1  | [robot-6] [INFO] [1698541740.877845442] [robot]: Doing a_navto
trials-all-1  | [arm-1] [INFO] [1698541740.878425393] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541740.882446050] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698541740.895347950] [arm]: Doing a_pick_up_sample
trials-all-1  | [environment-3] [INFO] [1698541740.898902647] [environment]: Receiving message: a_navto,robot1,Room3
trials-all-1  | [robot-6] [INFO] [1698541740.901622415] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541740.904973129] [robot]: not ready
trials-all-1  | [environment-3] [INFO] [1698541740.916708129] [environment]: Action: a_navto
trials-all-1  | [arm-1] [INFO] [1698541740.921165749] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698541740.924975424] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541740.929652026] [arm]: Action: a_pick_up_sample
trials-all-1  | [environment-3] [INFO] [1698541740.936620432] [environment]: Responding
trials-all-1  | [arm-1] [INFO] [1698541740.944046798] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541740.945267694] [robot]: door closed
trials-all-1  | [robot-6] [INFO] [1698541740.963248162] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541740.967161828] [robot]: not ready
trials-all-1  | [coordinator-2] [INFO] [1698541740.966005927] [coordinator]: Receiving sync message: error,door_closed,Room3
trials-all-1  | [coordinator-2] [INFO] [1698541740.969952590] [coordinator]: door_closed
trials-all-1  | [arm-1] [INFO] [1698541740.979528774] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698541740.983011477] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541740.986834151] [arm]: Action: a_pick_up_sample
trials-all-1  | [coordinator-2] [INFO] [1698541740.989064961] [coordinator]: The time of execution of above program is:11.068315744400024
trials-all-1  | [arm-1] [INFO] [1698541740.996856297] [arm]: Doing a_pick_up_sample
trials-all-1  | [coordinator-2] [INFO] [1698541740.999326086] [coordinator]: Failed
trials-all-1  | [coordinator-2] [INFO] [1698541741.003707713] [coordinator]: ENDSIM
trials-all-1  | [robot-6] [INFO] [1698541741.011616040] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541741.015267729] [robot]: not ready
trials-all-1  | [robot-6] [INFO] [1698541741.024844914] [robot]: Action result: False
trials-all-1  | [robot-6] [INFO] [1698541741.033885145] [robot]: Action: a_navto
trials-all-1  | [arm-1] [INFO] [1698541741.034918057] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698541741.039003709] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541741.044904207] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698541741.051349658] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541741.049676801] [robot]: Doing a_navto
trials-all-1  | [robot-6] [INFO] [1698541741.059371976] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541741.062984668] [robot]: not ready
trials-all-1  | [environment-3] [INFO] [1698541741.067006326] [environment]: Receiving message: a_navto,robot1,Room3
trials-all-1  | [arm-1] [INFO] [1698541741.080934141] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698541741.084828809] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541741.088576490] [arm]: Action: a_pick_up_sample
trials-all-1  | [environment-3] [INFO] [1698541741.089688396] [environment]: Action: a_navto
trials-all-1  | [environment-3] [INFO] [1698541741.094535983] [environment]: Responding
trials-all-1  | [arm-1] [INFO] [1698541741.097940694] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541741.107256901] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541741.111204565] [robot]: not ready
trials-all-1  | [arm-1] [INFO] [1698541741.121832660] [arm]: not ready
trials-all-1  | [robot-6] [INFO] [1698541741.123255539] [robot]: door closed
trials-all-1  | [arm-1] [INFO] [1698541741.130180950] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541741.134278601] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698541741.137888294] [arm]: Doing a_pick_up_sample
trials-all-1  | [coordinator-2] [INFO] [1698541741.137213352] [coordinator]: Receiving sync message: error,door_closed,Room3
trials-all-1  | [coordinator-2] [INFO] [1698541741.141053025] [coordinator]: door_closed
trials-all-1  | [robot-6] [INFO] [1698541741.146449566] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541741.157027665] [robot]: not ready
trials-all-1  | [arm-1] [INFO] [1698541741.165057982] [arm]: not ready
trials-all-1  | [coordinator-2] [INFO] [1698541741.165641932] [coordinator]: The time of execution of above program is:11.239403247833252
trials-all-1  | [arm-1] [INFO] [1698541741.176687992] [arm]: Action result: False
trials-all-1  | [coordinator-2] [INFO] [1698541741.181438588] [coordinator]: Failed
trials-all-1  | [coordinator-2] [INFO] [1698541741.185196268] [coordinator]: ENDSIM
trials-all-1  | [arm-1] [INFO] [1698541741.182354510] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698541741.190050855] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541741.202651783] [robot]: Action result: False
trials-all-1  | [robot-6] [INFO] [1698541741.206142486] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541741.216367616] [robot]: not ready
trials-all-1  | [robot-6] [INFO] [1698541741.222769071] [robot]: Action: a_navto
trials-all-1  | [arm-1] [INFO] [1698541741.225037878] [arm]: not ready
trials-all-1  | [robot-6] [INFO] [1698541741.226955715] [robot]: Doing a_navto
trials-all-1  | [arm-1] [INFO] [1698541741.232540240] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541741.241639465] [arm]: Action: a_pick_up_sample
trials-all-1  | [environment-3] [INFO] [1698541741.244515221] [environment]: Receiving message: a_navto,robot1,Room3
trials-all-1  | [arm-1] [INFO] [1698541741.250647699] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541741.256614191] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541741.264869488] [robot]: not ready
trials-all-1  | [environment-3] [INFO] [1698541741.267036304] [environment]: Action: a_navto
trials-all-1  | [environment-3] [INFO] [1698541741.271044963] [environment]: Responding
trials-all-1  | [arm-1] [INFO] [1698541741.278623318] [arm]: not ready
trials-all-1  | [robot-6] [INFO] [1698541741.288348490] [robot]: door closed
trials-all-1  | [arm-1] [INFO] [1698541741.292642125] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541741.296249818] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698541741.302014327] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541741.311807494] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541741.315779156] [robot]: not ready
trials-all-1  | [coordinator-2] [INFO] [1698541741.316018136] [coordinator]: Receiving sync message: error,door_closed,Room3
trials-all-1  | [arm-1] [INFO] [1698541741.326710226] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698541741.332833705] [arm]: Action result: False
trials-all-1  | [coordinator-2] [INFO] [1698541741.334104597] [coordinator]: door_closed
trials-all-1  | [arm-1] [INFO] [1698541741.338143253] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698541741.342063919] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541741.353922910] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [robot-6] [INFO] [1698541741.358497521] [robot]: not ready
trials-all-1  | [coordinator-2] [INFO] [1698541741.364459014] [coordinator]: The time of execution of above program is:11.432495832443237
trials-all-1  | [arm-1] [INFO] [1698541741.369774561] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698541741.373635233] [arm]: Action result: False
trials-all-1  | [coordinator-2] [INFO] [1698541741.379470736] [coordinator]: Failed
trials-all-1  | [arm-1] [INFO] [1698541741.381287582] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698541741.385796198] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541741.394198483] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [coordinator-2] [INFO] [1698541741.394370468] [coordinator]: ENDSIM
trials-all-1  | [robot-6] [INFO] [1698541741.400623936] [robot]: not ready
trials-all-1  | [robot-6] [INFO] [1698541741.413623830] [robot]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541741.419357342] [arm]: not ready
trials-all-1  | [arm-1] [INFO] [1698541741.423025030] [arm]: Action result: False
trials-all-1  | [robot-6] [INFO] [1698541741.426955695] [robot]: Action: a_navto
trials-all-1  | [robot-6] [INFO] [1698541741.432713205] [robot]: Doing a_navto
trials-all-1  | [arm-1] [INFO] [1698541741.438923677] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698541741.442678357] [arm]: Doing a_pick_up_sample
trials-all-1  | [robot-6] [INFO] [1698541741.450553687] [robot]: Receiving sync message. a_pick_up_sample,arm1,robot1
trials-all-1  | [environment-3] [INFO] [1698541741.458831983] [environment]: Receiving message: a_navto,robot1,Room3
trials-all-1  | [robot-6] [INFO] [1698541741.459118958] [robot]: not ready
trials-all-1  | [environment-3] [INFO] [1698541741.465561410] [environment]: Action: a_navto
trials-all-1  | [environment-3] [INFO] [1698541741.469687059] [environment]: Responding
trials-all-1  | [arm-1] [INFO] [1698541741.467962206] [arm]: not ready
trials-all-1  | [robot-6] [INFO] [1698541741.478600301] [robot]: door closed
trials-all-1  | [arm-1] [INFO] [1698541741.486389638] [arm]: Action result: False
trials-all-1  | [arm-1] [INFO] [1698541741.492056155] [arm]: Action: a_pick_up_sample
trials-all-1  | [arm-1] [INFO] [1698541741.496332792] [arm]: Doing a_pick_up_sample
